,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_genres,artist_popularity,track_popularity
2048,Eight,0.517,0.254,1.0,-13.4,1.0,0.0366,0.653,0.00343,0.184,0.294,114.036,track,5T20empZEdKnAdIq26xtTA,spotify:track:5T20empZEdKnAdIq26xtTA,https://api.spotify.com/v1/tracks/5T20empZEdKnAdIq26xtTA,https://api.spotify.com/v1/audio-analysis/5T20empZEdKnAdIq26xtTA,169733,3.0,Haux,"['indie anthem-folk', 'indie folk', 'vapor soul']",63.0,52.0
2049,I Forget Myself (feat. Darlingside),0.58,0.193,9.0,-12.144,1.0,0.0285,0.866,0.00375,0.0788,0.339,141.938,track,1Exrzr80BmEOw2rMcRnjwh,spotify:track:1Exrzr80BmEOw2rMcRnjwh,https://api.spotify.com/v1/tracks/1Exrzr80BmEOw2rMcRnjwh,https://api.spotify.com/v1/audio-analysis/1Exrzr80BmEOw2rMcRnjwh,212147,4.0,Henry Jamison,"['indie anthem-folk', 'indie folk', 'new americana', 'pop folk', 'stomp and holler', 'vermont indie']",59.0,62.0
2050,#163 Candidate One,,,,,,,,,,,,episode,7lOf0U9flNhePYnl5VLA6y,,,,0,,Reply All,podcast,,
2051,Week 10 Fantasy Football Rankings,,,,,,,,,,,,episode,6Q0Gaqa0T5dPwHBcP6Jvix,,,,0,,The Rant with Jeff Ratcliffe,podcast,,
2052,445: Week 10 Matchups,,,,,,,,,,,,episode,5YEspPao4v5PKvDJcymTIb,,,,0,,The Late-Round Podcast,podcast,,
2053,Week 10 WR/CB Matchups,,,,,,,,,,,,episode,6mYImKLEz85rTXgJWI2wP2,,,,0,,The Rant with Jeff Ratcliffe,podcast,,
2054,Face Up To The Sun - Acoustic Version,0.664,0.167,5.0,-17.228,1.0,0.0356,0.957,5.88e-05,0.0858,0.488,110.071,track,2NbuvMe9jqYFWZbXsKqwnu,spotify:track:2NbuvMe9jqYFWZbXsKqwnu,https://api.spotify.com/v1/tracks/2NbuvMe9jqYFWZbXsKqwnu,https://api.spotify.com/v1/audio-analysis/2NbuvMe9jqYFWZbXsKqwnu,139636,4.0,Mike Williams,"['big room', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",69.0,33.0
2055,LIES - VIP Mix,0.638,0.811,6.0,-6.791,0.0,0.0484,0.0102,0.0383,0.16,0.288,124.017,track,67hioVhWrtqUF5WOZpI2V6,spotify:track:67hioVhWrtqUF5WOZpI2V6,https://api.spotify.com/v1/tracks/67hioVhWrtqUF5WOZpI2V6,https://api.spotify.com/v1/audio-analysis/67hioVhWrtqUF5WOZpI2V6,189748,4.0,Steve Aoki,"['dance pop', 'edm', 'electro house', 'pop dance', 'tropical house']",80.0,51.0
2056,Bloody Waters,0.665,0.286,5.0,-8.786,0.0,0.0453,0.778,0.013,0.086,0.196,116.146,track,3e0H19QVz8th62O86nsH3W,spotify:track:3e0H19QVz8th62O86nsH3W,https://api.spotify.com/v1/tracks/3e0H19QVz8th62O86nsH3W,https://api.spotify.com/v1/audio-analysis/3e0H19QVz8th62O86nsH3W,181034,4.0,Terror Jr,"['alt z', 'dance pop', 'electropop', 'indie electropop', 'indie poptimism', 'metropopolis', 'pop']",54.0,32.0
2057,Sweet Little Lies,0.547,0.906,2.0,-4.127,1.0,0.0324,0.0117,0.202,0.29,0.295,125.966,track,2tD9wE7JCxSCQEoxFsR5nG,spotify:track:2tD9wE7JCxSCQEoxFsR5nG,https://api.spotify.com/v1/tracks/2tD9wE7JCxSCQEoxFsR5nG,https://api.spotify.com/v1/audio-analysis/2tD9wE7JCxSCQEoxFsR5nG,175250,4.0,Steve Brian,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",54.0,42.0
2058,All We Got (feat. KIDDO) - Ofenbach Remix,0.803,0.796,6.0,-5.077,0.0,0.0343,0.0522,2.69e-05,0.25,0.549,114.95,track,2rUsJXt4NeeDiIU6sBvrxo,spotify:track:2rUsJXt4NeeDiIU6sBvrxo,https://api.spotify.com/v1/tracks/2rUsJXt4NeeDiIU6sBvrxo,https://api.spotify.com/v1/audio-analysis/2rUsJXt4NeeDiIU6sBvrxo,129814,4.0,Robin Schulz,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",84.0,72.0
2059,Future,0.643,0.893,10.0,-7.662,0.0,0.0429,0.0781,0.126,0.0825,0.601,121.983,track,4Gvh60vRr6cKdB3RVtBiOg,spotify:track:4Gvh60vRr6cKdB3RVtBiOg,https://api.spotify.com/v1/tracks/4Gvh60vRr6cKdB3RVtBiOg,https://api.spotify.com/v1/audio-analysis/4Gvh60vRr6cKdB3RVtBiOg,204686,4.0,Lipless,[],51.0,35.0
2060,Aconcagua,0.82,0.17,1.0,-12.969,1.0,0.0971,0.416,0.859,0.0986,0.29,129.993,track,3rWCm5XpYlRsTyPNvxBqiN,spotify:track:3rWCm5XpYlRsTyPNvxBqiN,https://api.spotify.com/v1/tracks/3rWCm5XpYlRsTyPNvxBqiN,https://api.spotify.com/v1/audio-analysis/3rWCm5XpYlRsTyPNvxBqiN,119077,4.0,Slumberville,['lo-fi beats'],56.0,60.0
2061,Lonely in London,0.795,0.0365,4.0,-19.728,0.0,0.0826,0.829,0.848,0.089,0.202,130.041,track,1EmUO9NwH6ibUpe9DIhO7T,spotify:track:1EmUO9NwH6ibUpe9DIhO7T,https://api.spotify.com/v1/tracks/1EmUO9NwH6ibUpe9DIhO7T,https://api.spotify.com/v1/audio-analysis/1EmUO9NwH6ibUpe9DIhO7T,135000,4.0,Slumberville,['lo-fi beats'],56.0,59.0
2062,Ladybug,0.737,0.144,0.0,-16.186,0.0,0.0582,0.881,0.948,0.601,0.477,134.06,track,694LVBpgGh4jyloabZQel7,spotify:track:694LVBpgGh4jyloabZQel7,https://api.spotify.com/v1/tracks/694LVBpgGh4jyloabZQel7,https://api.spotify.com/v1/audio-analysis/694LVBpgGh4jyloabZQel7,116418,4.0,Slumberville,['lo-fi beats'],56.0,52.0
2063,Life,0.614,0.115,4.0,-18.1,0.0,0.035,0.943,0.955,0.111,0.133,74.019,track,2LoBlYBwkyzWofG9m8C3zo,spotify:track:2LoBlYBwkyzWofG9m8C3zo,https://api.spotify.com/v1/tracks/2LoBlYBwkyzWofG9m8C3zo,https://api.spotify.com/v1/audio-analysis/2LoBlYBwkyzWofG9m8C3zo,130338,4.0,Slumberville,['lo-fi beats'],56.0,57.0
2064,Honolulu,0.877,0.278,5.0,-13.194,0.0,0.131,0.234,0.812,0.111,0.551,79.187,track,7zm8xq4hevfYDRQIqUyJhX,spotify:track:7zm8xq4hevfYDRQIqUyJhX,https://api.spotify.com/v1/tracks/7zm8xq4hevfYDRQIqUyJhX,https://api.spotify.com/v1/audio-analysis/7zm8xq4hevfYDRQIqUyJhX,135985,4.0,Slumberville,['lo-fi beats'],56.0,43.0
2065,Memory Lane,0.547,0.266,4.0,-15.877,1.0,0.0301,0.445,0.917,0.123,0.0592,128.002,track,23IzFSYudsldKl9ymEUXF8,spotify:track:23IzFSYudsldKl9ymEUXF8,https://api.spotify.com/v1/tracks/23IzFSYudsldKl9ymEUXF8,https://api.spotify.com/v1/audio-analysis/23IzFSYudsldKl9ymEUXF8,136406,4.0,Slumberville,['lo-fi beats'],56.0,35.0
2066,Asparagus,0.703,0.322,3.0,-11.569,1.0,0.0709,0.2,0.907,0.108,0.596,78.019,track,6oyZ3DiYsBNWA04f752vrG,spotify:track:6oyZ3DiYsBNWA04f752vrG,https://api.spotify.com/v1/tracks/6oyZ3DiYsBNWA04f752vrG,https://api.spotify.com/v1/audio-analysis/6oyZ3DiYsBNWA04f752vrG,123846,3.0,Slumberville,['lo-fi beats'],56.0,36.0
2067,Taranto,0.751,0.255,8.0,-15.606,1.0,0.0659,0.28,0.909,0.104,0.655,79.495,track,1Zb1igaazL9s9LHttuVrTv,spotify:track:1Zb1igaazL9s9LHttuVrTv,https://api.spotify.com/v1/tracks/1Zb1igaazL9s9LHttuVrTv,https://api.spotify.com/v1/audio-analysis/1Zb1igaazL9s9LHttuVrTv,166792,1.0,Slumberville,['lo-fi beats'],56.0,20.0
2068,The Ocean's Depth (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),0.505,0.117,4.0,-20.876,0.0,0.0567,0.94,0.865,0.119,0.162,134.018,track,1YKvRil6Ngz7ky6MgQOAhj,spotify:track:1YKvRil6Ngz7ky6MgQOAhj,https://api.spotify.com/v1/tracks/1YKvRil6Ngz7ky6MgQOAhj,https://api.spotify.com/v1/audio-analysis/1YKvRil6Ngz7ky6MgQOAhj,130149,4.0,Slumberville,['lo-fi beats'],56.0,14.0
2069,Buoyant,0.941,0.0721,0.0,-17.31,0.0,0.0841,0.838,0.957,0.106,0.868,134.016,track,2XU4wYlneswgdRFJy9n4Zy,spotify:track:2XU4wYlneswgdRFJy9n4Zy,https://api.spotify.com/v1/tracks/2XU4wYlneswgdRFJy9n4Zy,https://api.spotify.com/v1/audio-analysis/2XU4wYlneswgdRFJy9n4Zy,107649,5.0,Slumberville,['lo-fi beats'],56.0,13.0
2070,Leap of faith,0.604,0.111,0.0,-22.272,0.0,0.0323,0.554,0.906,0.101,0.238,133.937,track,75ltUzyeYqEw3qK6Svx6D9,spotify:track:75ltUzyeYqEw3qK6Svx6D9,https://api.spotify.com/v1/tracks/75ltUzyeYqEw3qK6Svx6D9,https://api.spotify.com/v1/audio-analysis/75ltUzyeYqEw3qK6Svx6D9,109254,3.0,Slumberville,['lo-fi beats'],56.0,16.0
2071,The World,0.822,0.136,11.0,-16.25,1.0,0.0457,0.841,0.927,0.188,0.53,84.989,track,5d5mQuoaoGRAgMddrj9rVa,spotify:track:5d5mQuoaoGRAgMddrj9rVa,https://api.spotify.com/v1/tracks/5d5mQuoaoGRAgMddrj9rVa,https://api.spotify.com/v1/audio-analysis/5d5mQuoaoGRAgMddrj9rVa,136235,4.0,Slumberville,['lo-fi beats'],56.0,25.0
2072,Lovesick,0.741,0.0189,1.0,-20.586,0.0,0.0677,0.773,0.814,0.0593,0.41,130.065,track,3j58xhTsWDllujdl27PMx2,spotify:track:3j58xhTsWDllujdl27PMx2,https://api.spotify.com/v1/tracks/3j58xhTsWDllujdl27PMx2,https://api.spotify.com/v1/audio-analysis/3j58xhTsWDllujdl27PMx2,119077,3.0,Slumberville,['lo-fi beats'],56.0,23.0
2073,The old village,0.643,0.137,8.0,-12.537,0.0,0.0357,0.465,0.89,0.111,0.284,129.99,track,120DbepzRunEFIqxvkwDwB,spotify:track:120DbepzRunEFIqxvkwDwB,https://api.spotify.com/v1/tracks/120DbepzRunEFIqxvkwDwB,https://api.spotify.com/v1/audio-analysis/120DbepzRunEFIqxvkwDwB,126000,4.0,Slumberville,['lo-fi beats'],56.0,16.0
2074,Oahu,0.861,0.219,2.0,-17.065,1.0,0.122,0.243,0.828,0.0632,0.605,129.966,track,7piI0hJ6k8g0VD2NBHziKL,spotify:track:7piI0hJ6k8g0VD2NBHziKL,https://api.spotify.com/v1/tracks/7piI0hJ6k8g0VD2NBHziKL,https://api.spotify.com/v1/audio-analysis/7piI0hJ6k8g0VD2NBHziKL,105000,4.0,Slumberville,['lo-fi beats'],56.0,11.0
2075,TV,0.829,0.3,1.0,-13.117,0.0,0.0697,0.0495,0.83,0.321,0.34,82.017,track,5tcylSR4MxROVu7feec1dq,spotify:track:5tcylSR4MxROVu7feec1dq,https://api.spotify.com/v1/tracks/5tcylSR4MxROVu7feec1dq,https://api.spotify.com/v1/audio-analysis/5tcylSR4MxROVu7feec1dq,117073,4.0,Slumberville,['lo-fi beats'],56.0,16.0
2076,Coyote,0.872,0.126,8.0,-19.216,0.0,0.354,0.18,0.887,0.106,0.675,130.044,track,3rXDfwLefT2G6q3CTQxYEr,spotify:track:3rXDfwLefT2G6q3CTQxYEr,https://api.spotify.com/v1/tracks/3rXDfwLefT2G6q3CTQxYEr,https://api.spotify.com/v1/audio-analysis/3rXDfwLefT2G6q3CTQxYEr,107716,4.0,Slumberville,['lo-fi beats'],56.0,12.0
2077,Underground,0.771,0.171,9.0,-15.454,0.0,0.063,0.671,0.86,0.099,0.171,143.924,track,4YDgOSTyFjCFRkRxkamVRE,spotify:track:4YDgOSTyFjCFRkRxkamVRE,https://api.spotify.com/v1/tracks/4YDgOSTyFjCFRkRxkamVRE,https://api.spotify.com/v1/audio-analysis/4YDgOSTyFjCFRkRxkamVRE,107500,4.0,Slumberville,['lo-fi beats'],56.0,11.0
2078,Self,0.755,0.302,2.0,-12.108,0.0,0.0461,0.553,0.895,0.116,0.588,79.965,track,69No25J1eBB7guLgliC5fP,spotify:track:69No25J1eBB7guLgliC5fP,https://api.spotify.com/v1/tracks/69No25J1eBB7guLgliC5fP,https://api.spotify.com/v1/audio-analysis/69No25J1eBB7guLgliC5fP,144750,4.0,Slumberville,['lo-fi beats'],56.0,15.0
2079,Breeze,0.725,0.0792,7.0,-20.79,1.0,0.0726,0.632,0.879,0.118,0.491,64.025,track,5Ocxc0cIVDG1JIpV55S4F3,spotify:track:5Ocxc0cIVDG1JIpV55S4F3,https://api.spotify.com/v1/tracks/5Ocxc0cIVDG1JIpV55S4F3,https://api.spotify.com/v1/audio-analysis/5Ocxc0cIVDG1JIpV55S4F3,90234,4.0,Slumberville,['lo-fi beats'],56.0,14.0
2080,Universe,0.628,0.0623,0.0,-16.43,0.0,0.0368,0.952,0.934,0.106,0.169,65.002,track,37JhrISO79dadUtZI2UJsl,spotify:track:37JhrISO79dadUtZI2UJsl,https://api.spotify.com/v1/tracks/37JhrISO79dadUtZI2UJsl,https://api.spotify.com/v1/audio-analysis/37JhrISO79dadUtZI2UJsl,88731,4.0,Slumberville,['lo-fi beats'],56.0,13.0
2081,Bye Berlin,0.546,0.0391,8.0,-15.972,1.0,0.0862,0.828,0.947,0.111,0.499,73.982,track,0dvTFZ5e8cqO6UOsS9H4rJ,spotify:track:0dvTFZ5e8cqO6UOsS9H4rJ,https://api.spotify.com/v1/tracks/0dvTFZ5e8cqO6UOsS9H4rJ,https://api.spotify.com/v1/audio-analysis/0dvTFZ5e8cqO6UOsS9H4rJ,119189,1.0,Slumberville,['lo-fi beats'],56.0,9.0
2082,Puglia,0.766,0.203,2.0,-15.087,1.0,0.0616,0.63,0.897,0.16,0.794,187.998,track,2hToVtYvzOxxr9owT7U7uF,spotify:track:2hToVtYvzOxxr9owT7U7uF,https://api.spotify.com/v1/tracks/2hToVtYvzOxxr9owT7U7uF,https://api.spotify.com/v1/audio-analysis/2hToVtYvzOxxr9owT7U7uF,109787,3.0,Slumberville,['lo-fi beats'],56.0,16.0
2083,On the beach,0.798,0.186,9.0,-14.798,0.0,0.115,0.76,0.913,0.107,0.142,130.059,track,2vN8F88Y2rNfbXUjhS13w3,spotify:track:2vN8F88Y2rNfbXUjhS13w3,https://api.spotify.com/v1/tracks/2vN8F88Y2rNfbXUjhS13w3,https://api.spotify.com/v1/audio-analysis/2vN8F88Y2rNfbXUjhS13w3,75231,3.0,Slumberville,['lo-fi beats'],56.0,10.0
2084,Opportunity,0.952,0.0346,10.0,-16.265,1.0,0.0605,0.896,0.858,0.108,0.614,130.149,track,2HCHS1LzfhgOTgcNcfeTPE,spotify:track:2HCHS1LzfhgOTgcNcfeTPE,https://api.spotify.com/v1/tracks/2HCHS1LzfhgOTgcNcfeTPE,https://api.spotify.com/v1/audio-analysis/2HCHS1LzfhgOTgcNcfeTPE,93231,4.0,Slumberville,['lo-fi beats'],56.0,10.0
2085,Madrid,0.771,0.14,11.0,-15.45,0.0,0.0423,0.934,0.933,0.115,0.494,140.06,track,5DtAPfkUOvIOH6WVqqyimz,spotify:track:5DtAPfkUOvIOH6WVqqyimz,https://api.spotify.com/v1/tracks/5DtAPfkUOvIOH6WVqqyimz,https://api.spotify.com/v1/audio-analysis/5DtAPfkUOvIOH6WVqqyimz,82929,4.0,Slumberville,['lo-fi beats'],56.0,16.0
2086,Artwork in Amsterdam,0.597,0.0434,5.0,-21.744,1.0,0.0332,0.949,0.861,0.096,0.189,66.006,track,1EkeOWcIj4f6WivA6dUcxm,spotify:track:1EkeOWcIj4f6WivA6dUcxm,https://api.spotify.com/v1/tracks/1EkeOWcIj4f6WivA6dUcxm,https://api.spotify.com/v1/audio-analysis/1EkeOWcIj4f6WivA6dUcxm,89091,3.0,Slumberville,['lo-fi beats'],56.0,9.0
2087,Motel,0.797,0.147,5.0,-14.026,0.0,0.118,0.29,0.899,0.11,0.778,140.02,track,2vx59xg1ADn5hRi3ggKodJ,spotify:track:2vx59xg1ADn5hRi3ggKodJ,https://api.spotify.com/v1/tracks/2vx59xg1ADn5hRi3ggKodJ,https://api.spotify.com/v1/audio-analysis/2vx59xg1ADn5hRi3ggKodJ,96429,4.0,Slumberville,['lo-fi beats'],56.0,12.0
2088,Bedtime in Barcelona,0.732,0.0714,7.0,-17.659,0.0,0.11,0.518,0.909,0.107,0.27,81.996,track,29XjPCHx5xeDuMAEq36leS,spotify:track:29XjPCHx5xeDuMAEq36leS,https://api.spotify.com/v1/tracks/29XjPCHx5xeDuMAEq36leS,https://api.spotify.com/v1/audio-analysis/29XjPCHx5xeDuMAEq36leS,82683,4.0,Slumberville,['lo-fi beats'],56.0,23.0
2089,I Love You,0.662,0.185,4.0,-11.443,0.0,0.0321,0.916,0.953,0.127,0.764,137.981,track,25m75mbLEfPCt9LVvoy7fS,spotify:track:25m75mbLEfPCt9LVvoy7fS,https://api.spotify.com/v1/tracks/25m75mbLEfPCt9LVvoy7fS,https://api.spotify.com/v1/audio-analysis/25m75mbLEfPCt9LVvoy7fS,83659,4.0,Slumberville,['lo-fi beats'],56.0,12.0
2090,Geisha,0.572,0.286,1.0,-13.832,1.0,0.0379,0.0213,0.912,0.274,0.461,82.046,track,4B7VbxdF4F9cplZLrOw57x,spotify:track:4B7VbxdF4F9cplZLrOw57x,https://api.spotify.com/v1/tracks/4B7VbxdF4F9cplZLrOw57x,https://api.spotify.com/v1/audio-analysis/4B7VbxdF4F9cplZLrOw57x,106098,4.0,Slumberville,['lo-fi beats'],56.0,13.0
2091,Elevator,0.729,0.1,4.0,-12.351,0.0,0.159,0.786,0.801,0.109,0.575,133.993,track,0wPStIDfb4gCZBTl0kXVEW,spotify:track:0wPStIDfb4gCZBTl0kXVEW,https://api.spotify.com/v1/tracks/0wPStIDfb4gCZBTl0kXVEW,https://api.spotify.com/v1/audio-analysis/0wPStIDfb4gCZBTl0kXVEW,86306,4.0,Slumberville,['lo-fi beats'],56.0,22.0
2092,The Muses,0.766,0.122,4.0,-12.435,0.0,0.0515,0.946,0.968,0.108,0.487,138.076,track,6Yc9ja4PbbzD9rgDepFdOq,spotify:track:6Yc9ja4PbbzD9rgDepFdOq,https://api.spotify.com/v1/tracks/6Yc9ja4PbbzD9rgDepFdOq,https://api.spotify.com/v1/audio-analysis/6Yc9ja4PbbzD9rgDepFdOq,114783,4.0,Slumberville,['lo-fi beats'],56.0,18.0
2093,Thinking,0.876,0.174,4.0,-13.293,0.0,0.375,0.174,0.957,0.164,0.498,131.996,track,7rabppsHdTtbZOm5Zbk5C4,spotify:track:7rabppsHdTtbZOm5Zbk5C4,https://api.spotify.com/v1/tracks/7rabppsHdTtbZOm5Zbk5C4,https://api.spotify.com/v1/audio-analysis/7rabppsHdTtbZOm5Zbk5C4,95000,4.0,Slumberville,['lo-fi beats'],56.0,12.0
2094,Coffee break,0.676,0.201,4.0,-15.888,0.0,0.137,0.632,0.953,0.111,0.711,144.084,track,1xxBqQK2ZGZa32sU9yXjx6,spotify:track:1xxBqQK2ZGZa32sU9yXjx6,https://api.spotify.com/v1/tracks/1xxBqQK2ZGZa32sU9yXjx6,https://api.spotify.com/v1/audio-analysis/1xxBqQK2ZGZa32sU9yXjx6,107292,4.0,Slumberville,['lo-fi beats'],56.0,11.0
2095,Foreverness,0.717,0.0466,4.0,-19.528,0.0,0.122,0.864,0.916,0.101,0.485,137.04,track,3QYMJZlME2A7fMrQQ1PxR1,spotify:track:3QYMJZlME2A7fMrQQ1PxR1,https://api.spotify.com/v1/tracks/3QYMJZlME2A7fMrQQ1PxR1,https://api.spotify.com/v1/audio-analysis/3QYMJZlME2A7fMrQQ1PxR1,86133,4.0,Slumberville,['lo-fi beats'],56.0,9.0
2096,Fog,0.77,0.147,4.0,-18.915,0.0,0.0944,0.102,0.88,0.093,0.497,134.043,track,474ttWFg9erPosn0hnfJxT,spotify:track:474ttWFg9erPosn0hnfJxT,https://api.spotify.com/v1/tracks/474ttWFg9erPosn0hnfJxT,https://api.spotify.com/v1/audio-analysis/474ttWFg9erPosn0hnfJxT,129844,4.0,Slumberville,['lo-fi beats'],56.0,30.0
2097,Happy,0.802,0.175,0.0,-19.688,1.0,0.467,0.481,0.941,0.111,0.684,144.001,track,0mVsnLRTF2QGEuRNcJqPZs,spotify:track:0mVsnLRTF2QGEuRNcJqPZs,https://api.spotify.com/v1/tracks/0mVsnLRTF2QGEuRNcJqPZs,https://api.spotify.com/v1/audio-analysis/0mVsnLRTF2QGEuRNcJqPZs,114167,4.0,Slumberville,['lo-fi beats'],56.0,12.0
2098,Clouded,0.482,0.133,7.0,-19.873,1.0,0.051,0.81,0.917,0.0872,0.538,204.187,track,5r7AULDlqaZV3IFzrTcg3C,spotify:track:5r7AULDlqaZV3IFzrTcg3C,https://api.spotify.com/v1/tracks/5r7AULDlqaZV3IFzrTcg3C,https://api.spotify.com/v1/audio-analysis/5r7AULDlqaZV3IFzrTcg3C,112941,4.0,Slumberville,['lo-fi beats'],56.0,9.0
2099,Tokyo,0.793,0.145,5.0,-18.057,1.0,0.0566,0.423,0.873,0.118,0.677,144.076,track,7teqM41I9KaIMHBYaTBUDk,spotify:track:7teqM41I9KaIMHBYaTBUDk,https://api.spotify.com/v1/tracks/7teqM41I9KaIMHBYaTBUDk,https://api.spotify.com/v1/audio-analysis/7teqM41I9KaIMHBYaTBUDk,121875,4.0,Slumberville,['lo-fi beats'],56.0,19.0
2100,Late Night,0.706,0.117,9.0,-21.932,1.0,0.0387,0.779,0.932,0.0772,0.468,129.805,track,3EOwXQjeCpt8LOVNeP00fg,spotify:track:3EOwXQjeCpt8LOVNeP00fg,https://api.spotify.com/v1/tracks/3EOwXQjeCpt8LOVNeP00fg,https://api.spotify.com/v1/audio-analysis/3EOwXQjeCpt8LOVNeP00fg,132923,4.0,Slumberville,['lo-fi beats'],56.0,20.0
2101,Cigarette,0.668,0.205,5.0,-15.875,1.0,0.041,0.863,0.935,0.113,0.61,69.11,track,3BScOIfx6qKLerRK7gr7Hc,spotify:track:3BScOIfx6qKLerRK7gr7Hc,https://api.spotify.com/v1/tracks/3BScOIfx6qKLerRK7gr7Hc,https://api.spotify.com/v1/audio-analysis/3BScOIfx6qKLerRK7gr7Hc,126957,4.0,Slumberville,['lo-fi beats'],56.0,9.0
2102,Landscape,0.782,0.0936,4.0,-17.422,0.0,0.0995,0.738,0.888,0.238,0.152,144.081,track,4O3AEI1xBXCT4gEhbieXN3,spotify:track:4O3AEI1xBXCT4gEhbieXN3,https://api.spotify.com/v1/tracks/4O3AEI1xBXCT4gEhbieXN3,https://api.spotify.com/v1/audio-analysis/4O3AEI1xBXCT4gEhbieXN3,108333,4.0,Slumberville,['lo-fi beats'],56.0,12.0
2103,#169 The Confetti Cannon,,,,,,,,,,,,episode,2lT1uqyKqcFGFZrtQMTpzh,,,,0,,Reply All,podcast,,
2104,Matchup Previews: Week 10 + Injury Analysis w/ Dr. David Chao (Ep. 604),,,,,,,,,,,,episode,2TkC8tRR09wqCEOd5iklRP,,,,0,,FantasyPros - Fantasy Football Podcast,podcast,,
2105,446: Mailbag 11/13/20,,,,,,,,,,,,episode,2Dcl16gQOUmO1NOogu6vSL,,,,0,,The Late-Round Podcast,podcast,,
2106,Week 10 Matchup Upgrades/Downgrades,,,,,,,,,,,,episode,4WTqYe8OPhfMtnJtSX0Nmy,,,,0,,The Rant with Jeff Ratcliffe,podcast,,
2107,Take It Off,0.662,0.868,7.0,-7.013,1.0,0.0741,0.01,0.664,0.519,0.783,123.998,track,4fA42eD8kLaTFipNqHPy7S,spotify:track:4fA42eD8kLaTFipNqHPy7S,https://api.spotify.com/v1/tracks/4fA42eD8kLaTFipNqHPy7S,https://api.spotify.com/v1/audio-analysis/4fA42eD8kLaTFipNqHPy7S,220645,4.0,WILL K,"['electro house', 'progressive electro house']",57.0,42.0
2108,Home Sweet Home (feat. ALMA & Digital Farm Animals),0.728,0.799,4.0,-2.838,1.0,0.0446,0.0655,0.0,0.113,0.309,123.109,track,3vIPdMmbsye0YMhXy4GeXt,spotify:track:3vIPdMmbsye0YMhXy4GeXt,https://api.spotify.com/v1/tracks/3vIPdMmbsye0YMhXy4GeXt,https://api.spotify.com/v1/audio-analysis/3vIPdMmbsye0YMhXy4GeXt,177805,4.0,Sam Feldt,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",80.0,67.0
2109,Sunshine,0.612,0.814,6.0,-6.288,0.0,0.0464,0.27,0.385,0.161,0.311,123.945,track,5xD0dA4VGY9QH5IDOqPviL,spotify:track:5xD0dA4VGY9QH5IDOqPviL,https://api.spotify.com/v1/tracks/5xD0dA4VGY9QH5IDOqPviL,https://api.spotify.com/v1/audio-analysis/5xD0dA4VGY9QH5IDOqPviL,250648,4.0,Ehrling,['tropical house'],65.0,43.0
2110,Be Somebody (with Evie Irie),0.83,0.771,11.0,-5.472,0.0,0.0882,0.0051,0.0,0.0727,0.626,124.035,track,63fV6v21VO5caF1Pyg5Jd1,spotify:track:63fV6v21VO5caF1Pyg5Jd1,https://api.spotify.com/v1/tracks/63fV6v21VO5caF1Pyg5Jd1,https://api.spotify.com/v1/audio-analysis/63fV6v21VO5caF1Pyg5Jd1,159010,4.0,Dillon Francis,"['brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'moombahton', 'pop', 'pop dance', 'slap house', 'tropical house']",70.0,47.0
2111,Anything,0.768,0.908,5.0,-5.014,0.0,0.0486,0.184,0.546,0.0583,0.423,120.042,track,48fPdAwGVoSkGK8GSez9yx,spotify:track:48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/tracks/48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/audio-analysis/48fPdAwGVoSkGK8GSez9yx,226000,4.0,Alison Wonderland,"['aussietronica', 'edm', 'electra', 'electro house', 'electronic trap', 'electropop', 'escape room', 'indietronica', 'vapor twitch']",63.0,65.0
2112,Ocelot,0.545,0.644,0.0,-7.942,1.0,0.0317,0.00712,0.0,0.0551,0.294,139.944,track,3Pi4etX60bw4rMUUYHMjxo,spotify:track:3Pi4etX60bw4rMUUYHMjxo,https://api.spotify.com/v1/tracks/3Pi4etX60bw4rMUUYHMjxo,https://api.spotify.com/v1/audio-analysis/3Pi4etX60bw4rMUUYHMjxo,177296,4.0,Mako,"['edm', 'electro house', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",69.0,44.0
2113,Smoke Filled Room,0.577,0.724,11.0,-4.657,1.0,0.0671,0.0229,0.0,0.0927,0.397,127.948,track,0cJ4aP0NxGB7QEZeOfdZC1,spotify:track:0cJ4aP0NxGB7QEZeOfdZC1,https://api.spotify.com/v1/tracks/0cJ4aP0NxGB7QEZeOfdZC1,https://api.spotify.com/v1/audio-analysis/0cJ4aP0NxGB7QEZeOfdZC1,194468,4.0,Mako,"['edm', 'electro house', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",69.0,53.0
